articleId,productCode,supplierId,prodName,productTypeName,graphicalAppearanceNo,graphicalAppearanceName,colourGroupCode,colourGroupName
690511004,690511,4242,+ Shake it in Balconette,Bikini top,1010001,All over pattern,31,Light Orange
690513001,690513,4242,MAMA Hawaii Swimsuit,Swimsuit,1010016,Solid,9,Black
690541004,690541,1510,Jan poplin shirt,Shirt,1010016,Solid,41,Light Red
690565002,690565,1612,Kari sweater,Sweater,1010016,Solid,11,Off White
690621001,690621,1510,New Kenta blouse,Blouse,1010017,Stripe,73,Dark Blue
690623002,690623,1626,Simba,Sweater,1010016,Solid,42,Red
690624001,690624,1626,Happy,Sweater,1010010,Melange,12,Light Beige
690624002,690624,1626,Happy,Sweater,1010010,Melange,7,Grey
690627004,690627,1510,Kivik Linen Popover,Shirt,1010017,Stripe,51,Light Pink
690644001,690644,1510,Pluto OTS,Blouse,1010016,Solid,10,White
690644002,690644,1510,Pluto OTS,Blouse,1010017,Stripe,71,Light Blue
690707004,690707,5848,Edwin pile hood,Hoodie,1010005,Colour blocking,9,Black
690713007,690713,1310,Palace strap dress,Dress,1010016,Solid,9,Black
690713008,690713,1310,Palace strap dress,Dress,1010001,All over pattern,73,Dark Blue
690714004,690714,1310,Brest shirt dress,Dress,1010017,Stripe,19,Greenish Khaki
690779001,690779,1334,Ellen softbra 2p,Bra,1010016,Solid,8,Dark Grey
690926002,690926,1510,Filip shelltop,Blouse,1010001,All over pattern,9,Black
690933005,690933,1710,Solange Skinny R.W,Trousers,1010023,Denim,72,Blue
690935004,690935,1710,Snow Chino R.W,Trousers,1010017,Stripe,72,Blue
690936001,690936,1710,Iris Linen Jogger R.W TVP,Trousers,1010016,Solid,19,Greenish Khaki
690936004,690936,1710,Iris Linen Jogger R.W,Trousers,1010017,Stripe,10,White
690936006,690936,1710,Iris Linen Jogger R.W,Trousers,1010016,Solid,12,Light Beige
690936007,690936,1710,Iris Linen Jogger R.W,Trousers,1010024,Chambray,73,Dark Blue
690936021,690936,1710,Iris Linen Jogger R.W,Trousers,1010017,Stripe,72,Blue
690936023,690936,1710,Iris Linen Jogger R.W,Trousers,1010024,Chambray,73,Dark Blue
690949001,690949,7616,SET Anna DEAL HK,Garment Set,1010015,Sequin,73,Dark Blue
690950002,690950,7616,Dragonfly dress,Dress,1010001,All over pattern,10,White
690962008,690962,7616,Melissa tee,T-shirt,1010001,All over pattern,10,White
690993001,690993,1201,Rioja Short Parka,Jacket,1010016,Solid,19,Greenish Khaki
691072001,691072,5833,JEKYL SWEATSHIRT,Sweater,1010010,Melange,7,Grey
691072002,691072,5833,JEKYL SWEATSHIRT,Sweater,1010016,Solid,9,Black
691162001,691162,1510,Maybelle top,Blouse,1010016,Solid,10,White
691162003,691162,1510,Maybelle top,Blouse,1010016,Solid,73,Dark Blue
691177002,691177,5961,Cava Dress (1),Dress,1010016,Solid,9,Black
691184001,691184,1640,Eucalyptus PRICE,Sweater,1010005,Colour blocking,72,Blue
691252001,691252,1522,PC North,Blouse,1010016,Solid,9,Black
691254007,691254,1510,Dexter long linenshirt,Shirt,1010017,Stripe,72,Blue
691255003,691255,1510,Edgar tunic,Blouse,1010016,Solid,10,White
691255005,691255,1510,Edgar tunic,Blouse,1010016,Solid,73,Dark Blue
691268001,691268,1941,Torma blouse,Blouse,1010007,Embroidery,9,Black
691291001,691291,1666,Twelve top,Top,1010001,All over pattern,9,Black
691300004,691300,1647,Kiruna Polo Neck,Sweater,1010016,Solid,10,White
691300005,691300,1647,Kiruna Polo Neck,Sweater,1010010,Melange,7,Grey
691418001,691418,1244,Kiev Trash Denim Jkt,Jacket,1010023,Denim,71,Light Blue
691446005,691446,5882,Nick Hood,Hoodie,1010005,Colour blocking,9,Black
691555001,691555,1644,Elly Jersey tee,T-shirt,1010016,Solid,10,White
691695001,691695,3945,LULU BUCKET HAT(1),Bucket hat,1010016,Solid,9,Black
691695011,691695,3945,LULU BUCKET HAT(1),Hat/beanie,1010016,Solid,9,Black
691735008,691735,8030,RC FORTUNA TEE,T-shirt,1010001,All over pattern,9,Black
691750001,691750,1660,COZY WRAP TOP LS,Sweater,1010016,Solid,9,Black
691750004,691750,1660,COZY WRAP TOP LS,Sweater,1010010,Melange,8,Dark Grey
691757002,691757,8030,RESORT MUSHROOM PIQUE POLO,Polo shirt,1010020,Contrast,62,Purple
691764006,691764,1646,Ben Polo,Sweater,1010010,Melange,6,Light Grey
691799002,691799,1666,Crema lace insert,Dress,1010016,Solid,9,Black
691799004,691799,1666,Crema lace insert,Dress,1010021,Lace,10,White
691799005,691799,1666,Crema lace insert,Dress,1010021,Lace,73,Dark Blue
691809006,691809,1444,FRANCES SKIRT,Skirt,1010017,Stripe,10,White
691834001,691834,1610,Twilight fine knit,Sweater,1010010,Melange,6,Light Grey
691834002,691834,1610,Twilight fine knit,Sweater,1010017,Stripe,81,Light Turquoise
691834003,691834,1610,Twilight fine knit,Sweater,1010006,Dot,6,Light Grey
691839001,691839,1722,Bonnie buckle HW tapered,Trousers,1010016,Solid,9,Black
691855004,691855,1444,MAYA SKIRT,Skirt,1010023,Denim,72,Blue
691855005,691855,1444,MAYA SKIRT S.0,Skirt,1010023,Denim,9,Black
691855007,691855,1444,MAYA SKIRT,Skirt,1010016,Solid,10,White
691855012,691855,1444,MAYA SKIRT S.0,Skirt,1010023,Denim,9,Black
691871002,691871,8718,BILLIE stripe,Sweater,1010017,Stripe,19,Greenish Khaki
691872001,691872,1647,Catfish Zip,Sweater,1010016,Solid,73,Dark Blue
691872004,691872,1647,Catfish Zip,Sweater,1010016,Solid,42,Red
691890001,691890,1941,Irma dress,Dress,1010001,All over pattern,70,Other Blue
691989002,691989,3080,PE BRITTA BO,Top,1010016,Solid,93,Dark Green
691991005,691991,1244,Ponyta kimono blazer,Blazer,1010001,All over pattern,13,Beige
692002003,692002,3080,PE CORRES TEE,Top,1010016,Solid,63,Dark Purple
692066002,692066,1344,Hanele dress,Dress,1010016,Solid,9,Black
692073001,692073,1666,Elio jumpsuit,Jumpsuit/Playsuit,1010021,Lace,9,Black
692115001,692115,3030,W ED WINNIE SKIRT EQ,Skirt,1010023,Denim,10,White
692115002,692115,3030,W ED WINNIE SKIRT EQ,Skirt,1010023,Denim,9,Black
692167001,692167,1641,Glitzy jersey straight RW trs,Trousers,1010009,Glittering/Metallic,17,Yellowish Brown
692216005,692216,1641,ES Bergamot tee,T-shirt,1010016,Solid,9,Black
692226003,692226,1643,Anita Tank,Vest top,1010016,Solid,9,Black
692226004,692226,1643,Anita Tank,Vest top,1010016,Solid,10,White
692226008,692226,1643,Anita Tank,Vest top,1010010,Melange,9,Black
692425002,692425,3030,J RILEY DRESS EQ,Dress,1010001,All over pattern,43,Dark Red
692454002,692454,3090,EDC LAURA LACE TOP,Top,1010021,Lace,9,Black
692555001,692555,1660,Hamilton Horse story,T-shirt,1010008,Front print,10,White
692632001,692632,1201,Dragon pile pea coat,Jacket,1010016,Solid,71,Light Blue
692653001,692653,1948,Pecan trousers,Trousers,1010016,Solid,22,Yellow
692684001,692684,4345,Speed Amelia stud,Earring,1010016,Solid,51,Light Pink
692687001,692687,5828,RILEY MUSCLE LS,Sweater,1010018,Treatment,9,Black
692688001,692688,1948,Bono denim,Trousers,1010023,Denim,71,Light Blue
692709001,692709,4242,Baby Lock Me Up SP,Bikini top,1010021,Lace,9,Black
692709002,692709,4242,Baby Lock Me Up SP,Bikini top,1010021,Lace,43,Dark Red
692721001,692721,4242,Baby Lock Me Up Tie Tanga,Swimwear bottom,1010021,Lace,9,Black
692721002,692721,4242,Baby Lock Me Up Tie Tanga,Swimwear bottom,1010021,Lace,43,Dark Red
692721005,692721,4242,Baby Lock Me Up Tie Tanga,Swimwear bottom,1010001,All over pattern,71,Light Blue
692745003,692745,1522,Penne,Blouse,1010016,Solid,8,Dark Grey
692745006,692745,1522,Penne,Blouse,1010016,Solid,73,Dark Blue
692783005,692783,3948,CLEO cosmetic bag,Bag,1010001,All over pattern,42,Red
692840011,692840,7656,TP Billy 5-pkt,Trousers,1010016,Solid,9,Black
692842007,692842,7656,TP Pirece chinos,Trousers,1010016,Solid,9,Black
692844021,692844,7656,TP Niclas low price jogger,Trousers,1010016,Solid,14,Dark Beige
692844026,692844,7656,TP Niclas low price jogger,Trousers,1010001,All over pattern,23,Dark Yellow
692846011,692846,7656,Basting trs,Trousers,1010026,Other structure,72,Blue
692903001,692903,2033,Gina Tunic,Blouse,1010001,All over pattern,12,Light Beige
692930001,692930,4242,The Low Line Highwaist,Swimwear bottom,1010001,All over pattern,13,Beige
692930003,692930,4242,The Low Line Highwaist,Swimwear bottom,1010016,Solid,93,Dark Green
692979001,692979,1338,Oprah Bikini Lotus Low,Underwear bottom,1010016,Solid,9,Black
693058001,693058,3209,Vanessa Cross Bag,Bag,1010016,Solid,32,Orange
693060003,693060,8718,BRISTOL,Cardigan,1010016,Solid,9,Black
693196001,693196,3419,HW Alicia wig,Other accessories,1010016,Solid,40,Other Red
693208009,693208,7648,ANDY FANCY L/S,Sweater,1010001,All over pattern,83,Dark Turquoise
693241003,693241,6545,Ricky Hood,Sweater,1010005,Colour blocking,43,Dark Red
693242002,693242,1626,Bama,Sweater,1010010,Melange,12,Light Beige
693242003,693242,1626,Bama,Sweater,1010010,Melange,10,White
693242005,693242,1626,Bama,Sweater,1010017,Stripe,92,Green
693242012,693242,1626,Bama(1),Sweater,1010010,Melange,93,Dark Green
693242013,693242,1626,Bama(1),Sweater,1010010,Melange,14,Dark Beige
693242015,693242,1626,Bama(1),Sweater,1010010,Melange,15,Greyish Beige
693242016,693242,1626,Bama(1),Sweater,1010010,Melange,17,Yellowish Brown
693242018,693242,1626,Bama(1),Sweater,1010016,Solid,9,Black
693242031,693242,1626,Bama(1),Sweater,1010010,Melange,93,Dark Green
693243001,693243,1626,Matey,Sweater,1010010,Melange,72,Blue
693243002,693243,1626,Matey,Sweater,1010010,Melange,11,Off White
693243003,693243,1626,Matey,Sweater,1010010,Melange,7,Grey
693243005,693243,1626,Matey,Sweater,1010010,Melange,82,Turquoise
693243009,693243,1626,Matey,Sweater,1010010,Melange,13,Beige
693243015,693243,1626,Matey(1),Sweater,1010010,Melange,17,Yellowish Brown
693243016,693243,1626,Matey(1),Sweater,1010010,Melange,14,Dark Beige
693243017,693243,1626,Matey(1),Sweater,1010010,Melange,7,Grey
693246001,693246,1626,Chip,Sweater,1010010,Melange,7,Grey
693246005,693246,1626,Chip,Sweater,1010010,Melange,13,Beige
693246008,693246,1626,Chip,Sweater,1010010,Melange,14,Dark Beige
693246009,693246,1626,Chip,Sweater,1010010,Melange,11,Off White
693246011,693246,1626,Chip,Sweater,1010016,Solid,9,Black
693322001,693322,8310,ORBIT HW hotpants,Shorts,1010016,Solid,9,Black
693322003,693322,8310,ORBIT hotpants,Shorts,1010016,Solid,73,Dark Blue
693337001,693337,2950,Benny tube scarf,Scarf,1010010,Melange,6,Light Grey
693349001,693349,3090,SIMPLE KNIT DRESS,Dress,1010016,Solid,9,Black
693387002,693387,1515,Butterfly,Blouse,1010016,Solid,12,Light Beige
693454001,693454,8310,Biggan RW baselayer,Leggings/Tights,1010014,Placement print,9,Black
693456001,693456,8316,Biggan baselayer,Top,1010008,Front print,9,Black
693479001,693479,1647,Haag Cardigan,Sweater,1010010,Melange,6,Light Grey
693479007,693479,1647,Haag Cardigan,Cardigan,1010016,Solid,13,Beige
693488001,693488,6565,TVP Jason shirt,Shirt,1010016,Solid,10,White
693493001,693493,1338,Margarita push lacing bralette,Bra,1010021,Lace,9,Black
693497001,693497,1338,Margarita balboa,Bra,1010021,Lace,9,Black
693497002,693497,1338,Margarita balboa,Bra,1010021,Lace,42,Red
693499001,693499,1338,Margarita Push Body Harlow,Underwear body,1010016,Solid,9,Black
693510001,693510,5783,LIONEL LS SOLID,Shirt,1010016,Solid,19,Greenish Khaki
693547002,693547,1334,Mitsy Bikini Ctn 3p,Underwear bottom,1010016,Solid,52,Pink
693574010,693574,8717,Dolly slacks,Trousers,1010001,All over pattern,9,Black
693574011,693574,8717,Dolly slacks,Trousers,1010001,All over pattern,72,Blue
693575001,693575,8717,Ellen shorts,Shorts,1010016,Solid,9,Black
693584002,693584,1322,Lotus,Dress,1010021,Lace,9,Black
693602002,693602,8713,April tie blouse S.L,Blouse,1010016,Solid,19,Greenish Khaki
693602005,693602,8713,April tie blouse S.L,Blouse,1010017,Stripe,72,Blue
693612003,693612,3030,W BARBERINI DRESS eq,Dress,1010001,All over pattern,8,Dark Grey
693612004,693612,3030,W BARBERINI DRESS eq,Dress,1010016,Solid,19,Greenish Khaki
693649011,693649,6561,Seal espadrille,Other shoe,1010002,Application/3D,12,Light Beige
693682001,693682,4343,3p wide terry,Hair ties,1010016,Solid,9,Black
693697004,693697,3209,Cannes Bucket Cross Bag,Bag,1010016,Solid,21,Light Yellow
693764002,693764,1626,Lady,Sweater,1010017,Stripe,93,Dark Green
693764009,693764,1626,Lady,Sweater,1010016,Solid,17,Yellowish Brown
693764013,693764,1626,Lady,Sweater,1010017,Stripe,73,Dark Blue
693764014,693764,1626,Lady,Sweater,1010017,Stripe,10,White
693772001,693772,1626,Spirit,Sweater,1010016,Solid,10,White
693805001,693805,1920,Fiona cross bag,Bag,1010016,Solid,9,Black
693911011,693911,1344,Tao bodycon dresses,Dress,1010016,Solid,20,Other Yellow
693913002,693913,1241,Paff Blazer,Blazer,1010016,Solid,43,Dark Red
693917001,693917,1626,Belinda,Sweater,1010016,Solid,10,White
693944001,693944,1201,Natalia,Jacket,1010016,Solid,9,Black
693956001,693956,1322,Daisy,Dress,1010016,Solid,9,Black
693956003,693956,1322,Daisy,Dress,1010016,Solid,93,Dark Green
693963001,693963,8316,FOG TANKTOP,Vest top,1010008,Front print,71,Light Blue
694002001,694002,1510,Valter blouse,Blouse,1010016,Solid,10,White
694030001,694030,3710,Hilly dress,Underdress,1010016,Solid,9,Black
694061002,694061,5262,Andreas,Jacket,1010016,Solid,13,Beige
694084001,694084,2033,Denver tencel,Shirt,1010023,Denim,72,Blue
694127001,694127,1543,MARLEY BLOUSE,Blouse,1010001,All over pattern,12,Light Beige
694131005,694131,8716,Pria tee,T-shirt,1010008,Front print,10,White
694131008,694131,8716,Pria tee,T-shirt,1010008,Front print,10,White
694153001,694153,1666,SPEED Joe top,Top,1010016,Solid,43,Dark Red
694169002,694169,8716,Russel hood,Sweater,1010008,Front print,10,White
694169004,694169,8716,Russel hood,Sweater,1010008,Front print,9,Black
694169006,694169,8716,Russel hood,Sweater,1010005,Colour blocking,91,Light Green
694169010,694169,8716,Russel hood,Sweater,1010008,Front print,42,Red
694219007,694219,8716,Flygare style,T-shirt,1010008,Front print,10,White
694287001,694287,1241,Kapten coat TR,Coat,1010004,Check,11,Off White
694298040,694298,6564,ALGOT body LS 3pack,Bodysuit,1010001,All over pattern,92,Green
694344001,694344,3710,Jackie brazillian,Underwear bottom,1010016,Solid,9,Black
694376003,694376,7613,Rebel Dress,Dress,1010001,All over pattern,12,Light Beige
694410001,694410,3528,Kendal sandalette,Heeled sandals,1010016,Solid,9,Black
694458007,694458,6557,MIKONOS bucket hat,Hat/beanie,1010016,Solid,33,Dark Orange
694504001,694504,6280,Kate Basic Tee,T-shirt,1010005,Colour blocking,8,Dark Grey
694589001,694589,1643,Lexy cropped hoodie,Hoodie,1010016,Solid,9,Black
694589002,694589,1643,Lexy cropped hoodie,Hoodie,1010010,Melange,7,Grey
694589004,694589,1643,Lexy cropped hoodie,Hoodie,1010016,Solid,31,Light Orange
694614001,694614,3528,Clara wedge,Wedge,1010016,Solid,9,Black
694618001,694618,3528,Penny sandalette,Heeled sandals,1010016,Solid,9,Black
694645001,694645,4344,Cool Lykke earring,Earring,1010016,Solid,9,Black
694645002,694645,4344,Cool Lykke earring,Earring,1010016,Solid,93,Dark Green
694671001,694671,1686,Exclusive Party Dress,Dress,1010009,Glittering/Metallic,9,Black
694676006,694676,4212,SNOOD KNIT MALTE (1),Scarf,1010001,All over pattern,93,Dark Green
694848003,694848,1334,Ellen 2pk wireless rio cotton,Bra,1010016,Solid,10,White
694848006,694848,1334,Ellen 2pk ct rio wireless,Bra,1010010,Melange,8,Dark Grey
694848008,694848,1334,Ellen 2pk wireless rio cotton,Bra,1010016,Solid,10,White
694848016,694848,1334,Ellen 2pk ct rio wireless,Bra,1010016,Solid,17,Yellowish Brown
694966002,694966,5882,Sagus Hood,Sweater,1010005,Colour blocking,73,Dark Blue
694966003,694966,5882,Sagus Hood,Sweater,1010005,Colour blocking,9,Black
694968001,694968,5882,Sagus Jogger,Trousers,-1,Unknown,-1,Unknown
694968002,694968,5882,Sagus Jogger,Trousers,1010014,Placement print,73,Dark Blue
694968010,694968,5882,Sagus Jogger,Trousers,1010005,Colour blocking,9,Black
694995002,694995,1909,ED Despacito,Blouse,1010016,Solid,19,Greenish Khaki
695033001,695033,4344,Class Lama earring RT,Earring,1010016,Solid,5,Gold
695040001,695040,4310,ROBYN Swimsuit,Swimsuit,1010001,All over pattern,50,Other Pink
695069001,695069,3709,Janet  n-shirt (W),Night gown,1010017,Stripe,72,Blue
695069003,695069,3709,Janet  n-shirt (W),Night gown,1010001,All over pattern,72,Blue
695071001,695071,3709,Janet Sl-set (W),Pyjama set,1010017,Stripe,72,Blue
695089003,695089,5884,LIAM KNIT,Sweater,1010010,Melange,6,Light Grey
695166002,695166,4343,Cool Edith 2p headband,Hair/alice band,1010001,All over pattern,93,Dark Green
695166019,695166,4343,Cool Edith 2p headband,Hair/alice band,1010001,All over pattern,93,Dark Green
695166032,695166,4343,Edith 2p headband,Hair/alice band,1010001,All over pattern,9,Black
695170003,695170,1422,Alexia,Skirt,1010016,Solid,9,Black
695178003,695178,7648,SHANE HOOD,Hoodie,1010016,Solid,9,Black
695195008,695195,7648,MAGIC CREW TP,Sweater,1010017,Stripe,11,Off White
695263003,695263,1722,WM Dahlia RW wide full length,Trousers,1010001,All over pattern,43,Dark Red
695270001,695270,1660,LUCAS JOGGER,Trousers,1010010,Melange,7,Grey
695270002,695270,1660,LUCAS JOGGER,Trousers,1010016,Solid,9,Black
695292002,695292,6281,Supreme Fancy OL,Trousers,1010005,Colour blocking,91,Light Green
695318002,695318,1722,Madison HW slim destroy,Trousers,1010023,Denim,8,Dark Grey
695322011,695322,5777,Lance striped shirt,Shirt,1010017,Stripe,23,Dark Yellow
695325002,695325,5777,Moss,Shirt,1010001,All over pattern,9,Black
695332002,695332,5672,Straight Coolmax,Trousers,1010023,Denim,71,Light Blue
695341001,695341,3630,Preston carshoe,Flat shoes,1010016,Solid,73,Dark Blue
695341002,695341,3630,Preston carshoe,Other shoe,1010016,Solid,17,Yellowish Brown
695420001,695420,3529,Cardeo,Boots,1010016,Solid,9,Black
695449002,695449,1644,Ellington fancy L/S,T-shirt,1010007,Embroidery,6,Light Grey
695457003,695457,1644,Lillibeth jumper,T-shirt,1010016,Solid,51,Light Pink
695457004,695457,1644,Lillibeth jumper,T-shirt,1010016,Solid,11,Off White
695542007,695542,1722,Eden HW paperwaist,Trousers,1010016,Solid,17,Yellowish Brown
695542010,695542,1722,Eden HW paperwaist,Trousers,1010016,Solid,93,Dark Green
695544001,695544,1722,Pluto slacks RW,Trousers,1010016,Solid,9,Black
695544002,695544,1722,Pluto slacks RW,Trousers,1010016,Solid,19,Greenish Khaki
695544005,695544,1722,Pluto slacks RW,Trousers,1010001,All over pattern,93,Dark Green
695545001,695545,1722,Milk RW slacks,Trousers,1010016,Solid,9,Black
695545002,695545,1722,Milk RW slacks,Trousers,1010012,Mixed solid/pattern,9,Black
695545003,695545,1722,Milk RW slacks,Trousers,1010012,Mixed solid/pattern,9,Black
695545005,695545,1722,Milk RW slacks,Trousers,1010012,Mixed solid/pattern,9,Black
695581001,695581,8316,HERO MOLDED LOW SUPPORT BRA,Bra,1010016,Solid,9,Black
695581002,695581,8316,HERO MOLDED LOW SUPPORT BRA,Bra,1010016,Solid,81,Light Turquoise
695584001,695584,3509,Bono hip belt,Belt,1010016,Solid,9,Black
695601002,695601,1722,Clover RW 5-pkt,Trousers,1010016,Solid,42,Red
695627001,695627,4344,Cool Lion necklace,Necklace,1010016,Solid,5,Gold
695632001,695632,1515,Gyda blouse,Blouse,1010016,Solid,9,Black
695632002,695632,1515,Gyda blouse,Blouse,1010016,Solid,10,White
695632003,695632,1515,Gyda-,Blouse,1010016,Solid,71,Light Blue
695632004,695632,1515,Gyda-,Blouse,1010016,Solid,32,Orange
695632005,695632,1515,Gyda-,Blouse,1010001,All over pattern,12,Light Beige
695632007,695632,1515,Gyda-,Blouse,1010001,All over pattern,73,Dark Blue
695632008,695632,1515,Gyda-,Blouse,1010001,All over pattern,73,Dark Blue
695632010,695632,1515,Gyda-,Blouse,1010016,Solid,42,Red
695632011,695632,1515,Gyda-,Blouse,1010016,Solid,19,Greenish Khaki
695632013,695632,1515,Gyda-,Blouse,1010001,All over pattern,10,White
695632029,695632,1515,Gyda- (1),Blouse,1010017,Stripe,73,Dark Blue
695632032,695632,1515,Gyda-,Blouse,1010001,All over pattern,12,Light Beige
695632035,695632,1515,Gyda- (1),Blouse,1010016,Solid,17,Yellowish Brown
695632041,695632,1515,Gyda- (1),Blouse,1010001,All over pattern,13,Beige
695632042,695632,1515,Gyda- (1),Blouse,1010016,Solid,23,Dark Yellow
695632047,695632,1515,Gyda- (1),Blouse,1010016,Solid,93,Dark Green
695632048,695632,1515,Gyda- (1),Blouse,1010001,All over pattern,43,Dark Red
695632087,695632,1515,Gyda- (1),Blouse,1010001,All over pattern,12,Light Beige
695632089,695632,1515,Gyda- (1),Blouse,1010001,All over pattern,13,Beige
695632090,695632,1515,Gyda- (1),Blouse,1010001,All over pattern,73,Dark Blue
695632100,695632,1515,Gyda blouse,Blouse,1010016,Solid,93,Dark Green
695632101,695632,1515,Gyda blouse,Blouse,1010001,All over pattern,13,Beige
695632105,695632,1515,Gyda blouse,Blouse,1010016,Solid,52,Pink
695632113,695632,1515,Gyda blouse,Blouse,1010001,All over pattern,9,Black
695632115,695632,1515,Gyda blouse,Blouse,1010001,All over pattern,12,Light Beige
